Time,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Orientation W,Orientation X,Orientation Y,Orientation Z,Yaw
2019-04-21 02:46:35.618851,-1.9221034,0.4118793,9.3359308,-0.282894998789,-0.0557477585971,-0.0653424561024,0.533737884104,0.043697471004,0.074372911191,-0.84123901014,202.1
2019-04-21 02:46:35.721138,-1.9221034,0.4118793,9.3359308,-0.293442964554,-0.0364075452089,-0.0700014084578,0.532862530443,0.0400395349733,0.078976001509,-0.841556385796,202.1
2019-04-21 02:46:35.818925,-1.9221034,0.4118793,9.3359308,-0.273232519627,-0.0107446685433,-0.07479596138,0.531847597294,0.0369089176749,0.0835913653323,-0.841895687535,190.17
2019-04-21 02:46:35.920788,-1.48080415,-0.7453054,9.52225715,-0.279381632805,0.0181746836752,-0.0863290950656,0.530626181632,0.0342447730915,0.0884960256554,-0.842277629007,190.17
2019-04-21 02:46:36.021313,-1.48080415,-0.7453054,9.52225715,-0.249059349298,0.0487042143941,-0.094855055213,0.529172546093,0.0322880993377,0.0934203855565,-0.842737519436,190.17
2019-04-21 02:46:36.135315,-1.48080415,-0.7453054,9.52225715,-0.219193994999,0.0831996649504,-0.101861767471,0.527515771361,0.0312687949183,0.0981234490261,-0.843280002242,180.26
2019-04-21 02:46:36.243816,-1.48080415,-0.7453054,9.52225715,-0.191129729152,0.116184167564,-0.107104718685,0.525732089838,0.0310659105847,0.102655896347,-0.843861627199,180.26
2019-04-21 02:46:36.294449,-1.48080415,-0.7453054,9.52225715,-0.136752724648,0.143133252859,-0.10605276376,0.523770725086,0.0318841294551,0.10684294359,-0.844530766306,180.26
2019-04-21 02:46:36.408097,-1.48080415,-0.7453054,9.52225715,-0.103396862745,0.1640804708,-0.107761383057,0.521809690235,0.0334295635357,0.110419243575,-0.845224645942,172.72
2019-04-21 02:46:36.510043,-1.48080415,-0.7453054,9.52225715,-0.0444921702147,0.18252030015,-0.104630157351,0.519755847805,0.035872039404,0.113424378558,-0.845991705521,172.72
2019-04-21 02:46:36.617724,-1.48080415,-0.7453054,9.52225715,0.0107759460807,0.198695912957,-0.0979392677546,0.517717890033,0.0392173519637,0.115584664116,-0.846800077389,172.72
2019-04-21 02:46:36.721669,-1.48080415,-0.7453054,9.52225715,0.0469951480627,0.209343075752,-0.0893134847283,0.515771654125,0.0431928852647,0.117212801544,-0.847570135515,172.72
2019-04-21 02:46:36.814961,-1.48080415,-0.7453054,9.52225715,0.112136639655,0.205884993076,-0.0744559317827,0.513945489088,0.0478827376987,0.117840623935,-0.848340064495,166.55
2019-04-21 02:46:36.916601,-1.48080415,-0.7453054,9.52225715,0.150655969977,0.204975292087,-0.0601323097944,0.512391385461,0.052837096317,0.117623720225,-0.849015883125,166.55
2019-04-21 02:46:37.023230,-1.48080415,-0.7453054,9.52225715,0.197301059961,0.191359519958,-0.0314985848963,0.511167360251,0.0581776532195,0.116570768305,-0.849549613887,166.55
2019-04-21 02:46:37.133363,-1.48080415,-0.7453054,9.52225715,0.252065747976,0.180032134056,0.00534392287955,0.510488924091,0.0639454626084,0.114342963144,-0.849845705391,161.23
2019-04-21 02:46:37.233843,-2.3143694,-1.0787315,9.18883105,0.271423608065,0.165592357516,0.0376477465034,0.510367411943,0.0698003135915,0.111487522329,-0.849837368803,161.23
2019-04-21 02:46:37.337090,-2.3143694,-1.0787315,9.18883105,0.320227831602,0.147136867046,0.0727550461888,0.510773936874,0.0758487774673,0.107672275588,-0.84956673042,161.23
2019-04-21 02:46:37.437848,-2.3143694,-1.0787315,9.18883105,0.32654350996,0.131491154432,0.0946205928922,0.511589502328,0.0818480820832,0.10331495441,-0.849060123173,156.36
2019-04-21 02:46:37.482256,-2.3143694,-1.0787315,9.18883105,0.350192725658,0.112842172384,0.122373647988,0.512812803494,0.0877302615711,0.0984725933563,-0.848309836165,156.36
